"","brand","phone","Status","release_year","release_quarter","headphone_jacks","composer","MP3","monophonic","polyphonic","wav","vibration","acc","bluetooth","browser_type","GPS","Java","SMS","MMS","IM","Email","Push_Email","Thread","Radio","Resolution","Screen_size","talk_time","weight_in_g","Keyboard","Primary","Secondary"
"3415","Motorola","A840","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",945,2.2,180,115,"None",1.3,0
"3416","Motorola","A920","Discontinued",NA,"","No","No","Yes","No","Yes","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1408,0,120,212,"None",0.3,0
"3417","Motorola","A925","Discontinued",NA,"","No","No","Yes","No","Yes","Yes","Yes","No","yes","WAP 2.0","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1408,0,120,210,"None",0.3,0
"3418","Motorola","C115","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3776,0,240,81,"None",0,0
"3419","Motorola","C116","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3776,0,480,81,"None",0,0
"3420","Motorola","C155","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",4154,0,480,80,"None",0,0
"3421","Motorola","C250","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3894,0,300,80,"None",0,0
"3422","Motorola","C289","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",0,0,180,89,"None",0,0
"3423","Motorola","C380/C385","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",195,0,300,80,"None",0,0
"3424","Motorola","C450","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",3894,0,360,85,"None",0,0
"3425","Motorola","C650","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","Yes","No","No","No","No",195,0,300,85,"None",0.3,0
"3426","Motorola","C975","Discontinued",NA,"","No","No","Yes","Yes","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,1.9,120,139,"None",0.3,0
"3427","Motorola","Droid Bionic Targa","Discontinued",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",NA,3690,4.5,0,0,"None",8,0
"3428","Motorola","Droid XTreme","Discontinued",NA,"","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3388,4.1,0,0,"QWERTY",8,0
"3429","Motorola","E1000","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",1496,2.3,130,140,"None",1.2,0
"3430","Motorola","E390","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","Yes","Yes","No","No","No",945,0,0,100,"None",0.3,0
"3431","Motorola","E398","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,420,108,"None",0.3,0
"3432","Motorola","E680","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.5,360,133,"None",0.3,0
"3433","Motorola","MPx","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","HTML","No","No","Yes","Yes","No","Yes","No","No","No",1496,2.8,180,174,"QWERTY",1.3,0
"3434","Motorola","MPx100","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","HTML","Yes","No","Yes","Yes","No","Yes","No","No","No",945,0,0,130,"None",1.3,0
"3435","Motorola","MPx200","Discontinued",NA,"","No","No","No","No","Yes","Yes","Yes","No","no","HTML","No","No","Yes","Yes","No","Yes","No","No","No",945,2.2,240,118,"None",0,0
"3436","Motorola","MPx220","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","HTML","No","No","Yes","Yes","Yes","Yes","No","No","No",945,2,0,110,"None",1.3,0
"3437","Motorola","V150","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3894,0,270,75,"None",0,0
"3438","Motorola","V171","Discontinued",NA,"","No","No","No","Yes","Yes","No","Yes","No","no","WAP","No","No","Yes","No","Yes","No","No","No","No",3776,0,400,83,"None",0,0
"3439","Motorola","V180","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","Yes","No","No","No","No",195,0,300,92,"None",0,0
"3440","Motorola","V188","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","Yes","No","No","No","No",195,0,350,80,"None",0,0
"3441","Motorola","V220","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",195,0,300,100,"None",0.3,0
"3442","Motorola","V226","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","Yes","No","No","No","No",195,0,0,103,"None",0.3,0
"3443","Motorola","V300","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,300,122,"None",0.3,0
"3444","Motorola","V303","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,300,123,"None",0.3,0
"3445","Motorola","V400p","Discontinued",NA,"","No","No","Yes","No","Yes","Yes","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,0,480,123,"None",0.3,0
"3446","Motorola","V500","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,240,123,"None",0.3,0
"3447","Motorola","V501","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,300,113,"None",0.3,0
"3448","Motorola","V525","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,300,114,"None",0.3,0
"3449","Motorola","V555","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,210,120,"None",0.3,0
"3450","Motorola","V600","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,300,115,"None",0.3,0
"3451","Motorola","V620","Discontinued",NA,"","No","Yes","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","Yes","Yes","No","No","No",945,0,360,115,"None",0.3,0
"3452","Motorola","V690","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",360,0,150,93,"None",0.3,0
"3453","Motorola","V750","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","Yes","Yes","Yes","No","Yes","No","No","No",264,0,210,110,"None",0.1,0
"3454","Motorola","V872","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",360,0,240,90,"None",0.3,0
"3455","Motorola","V878","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",360,0,360,85,"None",0.3,0
"3456","Motorola","V975","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,120,137,"None",0.3,0
"3457","Motorola","A388c","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","Yes","Yes","No","No","Yes","No","No","No",1564,0,0,138,"None",0,0
"3458","Motorola","A6188","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","Yes","No","No","Yes",1496,0,0,137,"None",0,0
"3459","Motorola","A760","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","No",1496,0,300,120,"None",0.1,0
"3460","Motorola","A835","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","Yes","Yes","Yes","Yes","No","Yes","No","No","No",945,0,120,157,"None",0.3,0
"3461","Motorola","Accompli 008","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","Yes","Yes","No","No","Yes","No","No","No",1444,0,0,155,"None",0,0
"3462","Motorola","Accompli 009","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","Yes","No","No","No",816,0,0,216.5,"QWERTY",0,0
"3463","Motorola","Accompli 388","Discontinued",NA,"","No","Yes","No","Yes","No","No","No","No","no","WAP","No","Yes","Yes","No","No","Yes","No","No","No",1444,0,0,130,"None",0,0
"3464","Motorola","C200","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,360,84,"None",0,0
"3465","Motorola","C230","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3776,0,0,80,"None",0,0
"3466","Motorola","C300","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP 2.0","No","No","Yes","No","No","No","No","No","No",3968,0,300,82,"None",0,0
"3467","Motorola","C331","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,0,83,"None",0,0
"3468","Motorola","C332","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,0,84,"None",0,0
"3469","Motorola","C336","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,300,80,"None",0,0
"3470","Motorola","E360","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",1215,0,420,85,"None",0,0
"3471","Motorola","E365","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","No",360,0,150,93,"None",0.3,0
"3472","Motorola","E380","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",3894,0,150,85,"None",0,0
"3473","Motorola","StarTAC 130","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,95,"None",0,0
"3474","Motorola","StarTAC 75+","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,112,"None",0,0
"3475","Motorola","StarTAC 85","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,112,"None",0,0
"3476","Motorola","StarTAC Rainbow","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,112,"None",0,0
"3477","Motorola","T180","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,140,"None",0,0
"3478","Motorola","T190","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,300,99,"None",0,0
"3479","Motorola","T720","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","Yes","Yes","No","No","Yes","No","No","No",264,0,300,100,"None",0,0
"3480","Motorola","T720i","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","No","No","No","No","No","No",264,0,230,100,"None",0,0
"3481","Motorola","T725","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",264,0,230,100,"None",0.1,0
"3482","Motorola","Talkabout T191","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,0,80,"None",0,0
"3483","Motorola","Talkabout T192","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,NA,117,"None",0,0
"3484","Motorola","Talkabout T2288","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3776,0,0,140,"None",0,0
"3485","Motorola","Timeport 250","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3968,0,NA,97,"None",0,0
"3486","Motorola","Timeport 260","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",0,0,0,108,"None",0,0
"3487","Motorola","Timeport 280","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",30,0,0,109,"None",0,0
"3488","Motorola","Timeport L7089","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,140,"None",0,0
"3489","Motorola","Timeport P7389","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",0,0,0,140,"None",0,0
"3490","Motorola","V.box(V100)","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",896,0,0,83,"QWERTY",0,0
"3491","Motorola","V2288","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","WAP","No","No","Yes","No","No","No","No","No","Yes",3776,0,0,150,"None",0,0
"3492","Motorola","V290","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","No","No","No","No","No","No",195,0,300,97,"None",0,0
"3493","Motorola","V291","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","No","No","No","No","No","No",195,0,300,97,"None",0,0
"3494","Motorola","V295","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",195,0,300,97,"None",0.3,0
"3495","Motorola","V3688","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",3776,0,0,83,"None",0,0
"3496","Motorola","V3690","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3968,0,0,83,"None",0,0
"3497","Motorola","V50","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3481,0,0,83,"None",0,0
"3498","Motorola","V60","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3776,0,180,109,"None",0,0
"3499","Motorola","V60i","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","Yes","Yes","No","No","No","No","No","No",3776,0,200,103,"None",0,0
"3500","Motorola","V66i","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","WAP","No","Yes","Yes","No","No","No","No","No","No",3481,0,180,79,"None",0,0
"3501","Motorola","V70","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3776,0,NA,83,"None",0,0
"3502","Motorola","v8088","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",3776,0,150,79,"None",0,0
"3503","Motorola","cd920","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,120,"None",0,0
"3504","Motorola","cd930","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,120,"None",0,0
"3505","Motorola","d520","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,170,"None",0,0
"3506","Motorola","M3188","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,170,"None",0,0
"3507","Motorola","M3288","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,170,"None",0,0
"3508","Motorola","M3588","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,170,"None",0,0
"3509","Motorola","M3688","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,170,"None",0,0
"3510","Motorola","M3788","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",2537,0,0,170,"None",0,0
"3511","Motorola","M3888","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,170,"None",0,0
"3512","Motorola","SlimLite","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,141,"None",0,0
"3513","Motorola","StarTAC 75","Discontinued",NA,"","No","No","No","Yes","No","No","No","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,112,"None",0,0
"3514","MWg","Atom Life","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.7,240,145,"None",2,0
"3515","MWg","Atom V","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes",1496,2.8,210,133,"None",2,0
"3516","MWg","UBiQUiO 501","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","No",1496,2.5,0,120,"QWERTY",2,0
"3517","MWg","UBiQUiO 503g","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","No","Yes","Yes","Yes","Yes","Yes","No","No","No",1444,2.4,240,157,"QWERTY",2,0
"3518","MWg","Zinc II","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No",1496,2.8,300,185,"QWERTY",2,0
"3519","NEC","802","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP","No","Yes","Yes","Yes","No","Yes","No","No","No",1496,0,140,125,"None",1.3,0
"3520","NEC","804N","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","No","Yes","Yes","No","No","No","No","No",1496,2.2,260,115,"None",2,0
"3521","NEC","e101","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",360,1.8,200,85,"None",0.3,0
"3522","NEC","e1108","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",360,1.8,140,84,"None",1.3,0
"3523","NEC","e121","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",360,1.8,150,95,"None",0.3,0
"3524","NEC","e122","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","No",195,0,180,90,"None",0.3,0
"3525","NEC","e238","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,0,180,95,"None",0.3,0
"3526","NEC","e353","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",945,0,180,90,"None",0.3,0
"3527","NEC","e373","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",945,1.9,220,90,"None",0.3,0
"3528","NEC","e540/N411i","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,180,95,"None",1.3,0
"3529","NEC","e636","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",1496,2.2,240,110,"None",2,0
"3530","NEC","e949/L1","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,140,96,"None",1.3,0
"3531","NEC","N109","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","WAP","No","Yes","Yes","Yes","No","No","No","No","No",360,0,160,73,"None",0.3,0
"3532","NEC","N110","Discontinued",NA,"","No","Yes","No","No","Yes","No","Yes","No","no","None","No","Yes","Yes","Yes","No","No","No","No","No",360,0,0,85,"None",0.3,0
"3533","NEC","N150","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",195,0,150,80,"None",0.3,0
"3534","NEC","N160","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP","No","Yes","Yes","Yes","No","No","No","No","No",195,0,0,80,"None",0.3,0
"3535","NEC","N200","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","No",360,0,120,70,"None",0.3,0
"3536","NEC","N342i","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",360,0,180,90,"None",0.3,0
"3537","NEC","N343i","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",360,0,180,95,"None",0.3,0
"3538","NEC","N344i","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",360,1.8,180,95,"None",0.3,0
"3539","NEC","N401i","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,200,90,"None",0.3,0
"3540","NEC","N500","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","No",945,0,120,80,"None",0.3,0
"3541","NEC","N500i","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,170,99,"None",1.3,0
"3542","NEC","N500iS","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",945,0,180,95,"None",1.3,0
"3543","NEC","N600i","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",1496,2,200,113,"None",1.3,0
"3544","NEC","N630","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","no","WAP 2.0","No","No","Yes","Yes","No","No","No","No","Yes",945,0,120,95,"None",0.3,0
"3545","NEC","N750","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,0,120,97,"None",1.3,0
"3546","NEC","N840","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",1496,2.2,160,118,"None",2,0
"3547","NEC","N850","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",945,1.9,150,95,"None",1.3,0
"3548","NEC","N900iG","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","i-mode","No","Yes","Yes","Yes","No","Yes","No","No","No",1496,0,120,132,"None",1.3,0
"3549","NEC","N908","Discontinued",NA,"","No","No","Yes","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","Yes","No","No","No",1496,2.2,200,84,"None",1.3,0
"3550","NEC","N923","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP","No","No","Yes","Yes","No","No","No","No","No",264,0,120,70,"None",0.3,0
"3551","NEC","N930","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",945,0,120,72,"None",0.3,0
"3552","NEC","N938","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","WAP 2.0","No","Yes","Yes","Yes","No","No","No","No","No",945,0,120,79,"None",0.3,0
"3553","NEC","N940","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","no","WAP","No","Yes","Yes","Yes","No","Yes","No","No","No",945,0,0,112,"None",0.3,0
"3554","NEC","Terrain","Available",2013,"Q2","Yes","No","Yes","No","No","Yes","Yes","No","yes","HTML","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2842,3.1,600,171.8,"QWERTY",5,0
"3555","NEC","c616v","Discontinued",NA,"","No","No","No","No","Yes","No","Yes","No","yes","None","Yes","Yes","Yes","Yes","No","Yes","No","No","No",1026,2.2,110,130,"None",0.3,0
"3556","NEC","DB2000","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,130,"None",0,0
"3557","NEC","DB4000","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3721,0,0,99,"None",0,0
"3558","NEC","DB4100","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3721,0,0,99,"None",0,0
"3559","NEC","DB500","Discontinued",NA,"","No","No","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",0,0,0,135,"None",0,0
"3560","NEC","DB5000","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","None","No","No","Yes","No","No","No","No","No","No",3721,0,0,99,"None",0,0
"3561","NEC","DB6000","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",264,0,0,0,"None",0,0
"3562","NEC","DB7000","Discontinued",NA,"","No","Yes","No","Yes","No","No","Yes","No","no","WAP","No","No","Yes","No","No","No","No","No","No",264,0,0,120,"None",0,0
